사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020032700100354,2020년 3월 27일 17시,금요일,경기도 수원시 장안구 영화동,부상신고사고,0,0,0,2,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,승용,남,37세,부상신고
2020032700100359,2020년 3월 27일 17시,금요일,경기도 용인시 기흥구 영덕동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,44세,부상신고
2020032700100361,2020년 3월 27일 17시,금요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,1,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승합,남,51세,부상신고,승용,남,29세,경상
2020032700100454,2020년 3월 27일 19시,금요일,경기도 수원시 영통구 원천동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,23세,중상,승용,여,40세,상해없음
2020032700100524,2020년 3월 27일 21시,금요일,경기도 수원시 권선구 곡반정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,46세,상해없음,승용,남,35세,경상
2020032800100006,2020년 3월 28일 00시,토요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,이륜,남,55세,경상
2020032800100098,2020년 3월 28일 08시,토요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,여,29세,경상
2020032800100168,2020년 3월 28일 11시,토요일,경기도 수원시 영통구 하동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,60세,상해없음,승용,여,28세,경상
2020032800100170,2020년 3월 28일 11시,토요일,경기도 용인시 수지구 성복동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,28세,상해없음,승용,여,39세,경상
2020032800100284,2020년 3월 28일 15시,토요일,경기도 수원시 팔달구 팔달로2가,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,이륜,남,68세,상해없음,승용,남,45세,경상
2020032800100310,2020년 3월 28일 16시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,46세,상해없음,승용,여,55세,경상
2020032800100434,2020년 3월 28일 20시,토요일,경기도 용인시 수지구 상현동,경상사고,0,0,4,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,50세,경상,승용,남,36세,경상
2020032800100488,2020년 3월 28일 22시,토요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,이륜,남,19세,경상
2020032800100489,2020년 3월 28일 22시,토요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,49세,상해없음,이륜,남,59세,경상
2020032900100053,2020년 3월 29일 04시,일요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,25세,상해없음,승용,남,48세,경상
2020032900100237,2020년 3월 29일 16시,일요일,경기도 수원시 권선구 권선동,경상사고,0,0,2,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,59세,기타불명,승용,남,30세,경상
2020032900100375,2020년 3월 29일 23시,일요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,승용,남,22세,경상
2020033000100051,2020년 3월 30일 07시,월요일,경기도 용인시 기흥구 영덕동,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,화물,남,51세,경상
2020033000100053,2020년 3월 30일 07시,월요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,39세,상해없음,승용,여,57세,경상
2020033000100075,2020년 3월 30일 08시,월요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,40세,경상,승용,남,38세,상해없음
2020033000100081,2020년 3월 30일 08시,월요일,경기도 수원시 권선구 세류동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,건설기계,남,59세,상해없음,보행자,여,19세,중상
2020033000100115,2020년 3월 30일 09시,월요일,경기도 수원시 영통구 매탄동,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,승용,남,50세,중상
2020033000100136,2020년 3월 30일 10시,월요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,48세,상해없음,승용,남,53세,경상
2020033000100137,2020년 3월 30일 10시,월요일,경기도 수원시 장안구 정자동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,50세,상해없음,보행자,여,81세,중상
2020033000100227,2020년 3월 30일 13시,월요일,경기도 수원시 장안구 송죽동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,48세,상해없음,보행자,남,16세,중상
2020033000100304,2020년 3월 30일 15시,월요일,경기도 수원시 장안구 하광교동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,자전거,남,67세,상해없음,보행자,남,71세,경상
2020033000100371,2020년 3월 30일 17시,월요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,44세,상해없음,승용,여,30세,경상
2020033000100406,2020년 3월 30일 18시,월요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,44세,상해없음,승용,남,62세,상해없음
2020033000100435,2020년 3월 30일 19시,월요일,경기도 수원시 팔달구 팔달로1가,부상신고사고,0,0,0,1,차대차 - 정면충돌,안전거리미확보,건조,맑음,단일로 - 기타,이륜,남,59세,부상신고,승용,남,18세,상해없음
2020033000100446,2020년 3월 30일 19시,월요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,2,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,승용,남,24세,부상신고
2020033000100477,2020년 3월 30일 20시,월요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,65세,경상
2020033100100030,2020년 3월 31일 05시,화요일,경기도 수원시 팔달구 우만동,경상사고,0,0,2,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,40세,경상
2020033100100046,2020년 3월 31일 06시,화요일,경기도 수원시 권선구 권선동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,자전거,남,58세,중상
2020033100100181,2020년 3월 31일 11시,화요일,경기도 수원시 영통구 영통동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,56세,상해없음,승용,여,59세,경상
2020033100100200,2020년 3월 31일 12시,화요일,경기도 수원시 장안구 하광교동,경상사고,0,0,4,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,79세,기타불명,승용,남,54세,경상
2020033100100290,2020년 3월 31일 15시,화요일,경기도 수원시 팔달구 영동,중상사고,0,1,0,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,여,63세,중상
2020033100100332,2020년 3월 31일 16시,화요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,68세,경상,승용,남,51세,상해없음
2020033100100376,2020년 3월 31일 17시,화요일,경기도 수원시 팔달구 인계동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,36세,상해없음,승용,남,29세,경상
2020033100100438,2020년 3월 31일 19시,화요일,경기도 수원시 권선구 권선동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,이륜,남,29세,중상
2020040100100034,2020년 4월 1일 03시,수요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,기타,기타,단일로 - 기타,승용,남,40세,경상,,,,
2020040100100085,2020년 4월 1일 08시,수요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,32세,상해없음,승용,여,54세,경상
2020040100100219,2020년 4월 1일 13시,수요일,경기도 수원시 권선구 곡반정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,37세,경상,승용,남,57세,상해없음
2020040100100240,2020년 4월 1일 14시,수요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,여,65세,경상
2020040100100243,2020년 4월 1일 14시,수요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,61세,상해없음,승용,여,50세,경상
2020040100100281,2020년 4월 1일 15시,수요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,이륜,남,34세,경상
2020040100100305,2020년 4월 1일 16시,수요일,경기도 수원시 팔달구 팔달로1가,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,보행자,남,62세,경상
2020040100100314,2020년 4월 1일 16시,수요일,경기도 수원시 팔달구 교동,경상사고,0,0,2,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,65세,경상,승용,여,47세,부상신고
2020040100100419,2020년 4월 1일 19시,수요일,경기도 수원시 영통구 영통동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,28세,상해없음,이륜,남,26세,중상
2020040100100508,2020년 4월 1일 22시,수요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,여,46세,상해없음,보행자,남,46세,경상
2020040100100509,2020년 4월 1일 22시,수요일,경기도 수원시 권선구 권선동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,21세,부상신고
2020040100100529,2020년 4월 1일 23시,수요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,승용,남,26세,경상
2020040200100007,2020년 4월 2일 00시,목요일,경기도 수원시 팔달구 인계동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,21세,상해없음,승용,남,57세,상해없음
2020040200100045,2020년 4월 2일 05시,목요일,경기도 수원시 장안구 송죽동,경상사고,0,0,2,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,56세,상해없음,승용,남,33세,경상
2020040200100067,2020년 4월 2일 07시,목요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,승용,남,40세,경상
2020040200100097,2020년 4월 2일 08시,목요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51세,상해없음,보행자,여,24세,경상
2020040200100128,2020년 4월 2일 09시,목요일,경기도 수원시 영통구 매탄동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,70세,상해없음,보행자,여,80세,중상
2020040200100149,2020년 4월 2일 10시,목요일,경기도 수원시 팔달구 화서동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,보행자,여,50세,중상
2020040200100153,2020년 4월 2일 10시,목요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,1,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,화물,남,75세,부상신고,화물,남,53세,경상
2020040200100284,2020년 4월 2일 14시,목요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,기타,기타,단일로 - 기타,승용,여,60세,상해없음,승합,남,59세,상해없음
2020040200100432,2020년 4월 2일 18시,목요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,기타,기타,단일로 - 기타,승용,남,51세,상해없음,이륜,남,32세,경상
